,date,URL,content,id
64,2022-12-10 22:58:26+00:00,https://twitter.com/Hike150Hike/status/1601712976989327360,"Ukrainian Forces Preparing a Massive Offensive Against Occupying Troops in Bakhmut Direction
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/YvZhmgbnQZ",1601712976989327360
65,2022-12-10 22:58:17+00:00,https://twitter.com/yusr18413764/status/1601712939484205056,"Dead Russian soldiers#war in Ukraine#dog eats corpse#dead soldier
#russia #Germany #Ukraine #Bakhmut #amireca https://t.co/818II7WAlA",1601712939484205056
66,2022-12-10 22:58:15+00:00,https://twitter.com/LarsLudwig14/status/1601712928243486720,"@freejewellery @macergifford Well, try to see it this way: The #West does not give #Ukraine 100%, because it does not want to suffer severe consequences.",1601712928243486720
67,2022-12-10 22:58:02+00:00,https://twitter.com/FuckPutinBot/status/1601712876795854849,"წავიდეთ საკუთარ თავს, პუტინი!
(Georgian)

#Ukraine #FuckPutin #PutinWarCrimes #UkraineUnderAttack",1601712876795854849
68,2022-12-10 22:57:35+00:00,https://twitter.com/Molly4everLoved/status/1601712762761068544,"#Ukraine  Time magazine video.
As for Tucker Carlson's VILE remarks about Zelensky, @FoxNews  should fire Tucker Carlson for many reasons.
Tucker's job is to undermine the US &amp; present the US in the worse possible light to create division for Russia.

https://t.co/6EbjUoutzg",1601712762761068544
69,2022-12-10 22:57:33+00:00,https://twitter.com/IdeallyaNews/status/1601712752019513345,[Updated as needed] Russia invades Ukraine (Movement on the 11th) - #ukraine #russia #moscow #kyiv https://t.co/Nalkdu0cOs,1601712752019513345
70,2022-12-10 22:57:26+00:00,https://twitter.com/mstfy85/status/1601712723921760258,"Ukrainian soldiers destroy Russian armoured vehicle and pick off troops
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/wbB9iTYymH",1601712723921760258
71,2022-12-10 22:57:19+00:00,https://twitter.com/Overchuk_medic/status/1601712695715454977,@MRoose97 @KimDotcom How much Germany paid to #Ukraine for murdering 10 millions of Ukrainians and burning down whole cities and villages?,1601712695715454977
72,2022-12-10 22:57:18+00:00,https://twitter.com/Will91277233/status/1601712689172328449,สื่อของรัฐรัสเซียบันทึกภาพผลพวงของการโจมตี HIMARS ของยูเครนต่อฐานทัพรัสเซียในเมือง Melitopol  #ยูเครน #UkraineRussiaWar #Ukraine #รัสเซียยูเครน #รัสเซีย #Russia https://t.co/evJIAtbRsv,1601712689172328449
73,2022-12-10 22:57:16+00:00,https://twitter.com/1959Somosomo/status/1601712683279355904,🚨#BREAKING : 別のロシアの兵舎が今晩火事になりました。これは占領された #Melitopol、#Ukraine にあります。 https://t.co/Z3nbtH5Mmp,1601712683279355904
74,2022-12-10 22:57:15+00:00,https://twitter.com/Bbb85251762/status/1601712677772234752,"Fighting in eastern Ukraine town of Bakhmut descends into bloody trench warfare
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/WaG0wkZJdn",1601712677772234752
75,2022-12-10 22:57:04+00:00,https://twitter.com/vbl68/status/1601712630120747008,"Horrible Footage!! Elite Ukrainian troops brutally attack Russian soldiers in Bakhmut ghost town
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/OqgL9NwdYN",1601712630120747008
76,2022-12-10 22:56:57+00:00,https://twitter.com/cmessliving/status/1601712603952459776,#American #HERO #Ukraine #RussiaIsATerroristState https://t.co/IngmtkkGLs,1601712603952459776
77,2022-12-10 22:56:52+00:00,https://twitter.com/yusr18413764/status/1601712579659063297,"War Video Footage! Drones Ukrainian Drop Bombs on Russian Soldiers In foxholes near Bakhmut
#russia #Germany #Ukraine #Bakhmut #amireca https://t.co/sXfFOAn1eV",1601712579659063297
78,2022-12-10 22:56:47+00:00,https://twitter.com/gplaucio/status/1601712561459671041,"#ukraine
https://t.co/itADHluZiq",1601712561459671041
79,2022-12-10 22:56:34+00:00,https://twitter.com/watch_union/status/1601712504312582144,"#Orban hat hoch gepokert und jetzt ist er vollkommen isoliert.

Um an die 13,3 Mrd. € zu kommen, ohne die nötigen Rechtsstaatsreformen, wollte #Ungarn die #EU mit einem ""Nein"" zur 18 Mrd. € #Ukraine-Hilfe erpressen.
Die 26 anderen Mitglieder haben die
https://t.co/dospQyFRId",1601712504312582144
80,2022-12-10 22:56:19+00:00,https://twitter.com/SylkeHofmann1/status/1601712442781769728,Die #NATO ist der eigentliche Aggressor‼️☝️ in der #Ukraine und nicht #Russland ‼️‼️ https://t.co/R5MnflvRRs,1601712442781769728
81,2022-12-10 22:56:06+00:00,https://twitter.com/vik8867dn/status/1601712388679815169,"1. Everything in life is important. But it is especially important to stand on the right side, on the side of the forces of good, not evil. Not even a day has passed, as it became known that #Morocco, on the recommendation of the #UnitedStates, will supply #Ukraine with⬇️",1601712388679815169
82,2022-12-10 22:56:06+00:00,https://twitter.com/mstfy85/status/1601712388511653889,"Ukrainian Artillery Attack Destroys Russian Military Vehicles And Gear while a hideout in Donetsk
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/aebxY3ts3p",1601712388511653889
83,2022-12-10 22:56:02+00:00,https://twitter.com/FuckPutinBot/status/1601712370442817543,"Ga jezelf neuken, putin!
(Dutch)

#RussiaWarCrimes #IStandWithUkraine #UkraineRussiaWar #Ukraine",1601712370442817543
84,2022-12-10 22:55:58+00:00,https://twitter.com/HiGk2k/status/1601712353409921025,"Ukraine War Update (20221119): Full Frontline Update, Bakhmut, Avdivka
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/aljmzbVnLX",1601712353409921025
85,2022-12-10 22:55:37+00:00,https://twitter.com/IgorFedorovsky/status/1601712266545881090,"Assessed Control of Terrain
Around Kherson and Mykolaiv as of 10 10 22 - 10 11 22 - 10 12 22
(ISW)
#Ukraine, #Kherson, #Mykolaiv, #ISW https://t.co/rp1MPYEGmO",1601712266545881090
86,2022-12-10 22:55:37+00:00,https://twitter.com/AnastasiaHFolpe/status/1601712266445230082,Required reading from @TimothyDSnyder on #fascism and #Ukraine…a 🧵 https://t.co/PMo9q9mUJH,1601712266445230082
87,2022-12-10 22:55:17+00:00,https://twitter.com/yusr18413764/status/1601712181317599232,"Ukraine SMO Sitrep 10-22-22: The Kherson Counteroffensive is not going well for Ukraine.
#russia #Germany #Ukraine #Bakhmut #amireca
https://t.co/s4669aGq3l",1601712181317599232
88,2022-12-10 22:55:15+00:00,https://twitter.com/mswd52/status/1601712174375657472,"Horrible Attack: Counterattack Ukrainian troops Destroy Secret Russian Military base near Kherson
#Canada #Germany #America #Ukraine #Bakhmut https://t.co/TfqOEWGLa8",1601712174375657472
89,2022-12-10 22:55:10+00:00,https://twitter.com/matisse_enzer/status/1601712151835516928,#ukraine #Israel https://t.co/thzcI7hwDY,1601712151835516928
90,2022-12-10 22:54:46+00:00,https://twitter.com/northerly_/status/1601712052367921153,"This is what winning looks like, kings. #NATO #Ukraine #mindfulness https://t.co/hbp8cKkRhu",1601712052367921153
91,2022-12-10 22:54:46+00:00,https://twitter.com/mstfy85/status/1601712051294187520,"Horrible footage! Ukraine Drone drops bombs destroy 3 Russian tanks and artillery in Kupyansk
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/eH9jF8FSVG",1601712051294187520
92,2022-12-10 22:54:45+00:00,https://twitter.com/ezybad/status/1601712050492698624,"Ukrainian tank shells Russian vehicles hidden in a treeline near Bakhmut city
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/Zd4SYZk5tJ",1601712050492698624
93,2022-12-10 22:54:38+00:00,https://twitter.com/DharmicFundoo/status/1601712021560774656,"@kerry_buck This is not ""using the war to their own advantage"". This is trying to avoid an economic crash and hardships to own citizens despite this white man's war in #Ukraine.",1601712021560774656
94,2022-12-10 22:54:38+00:00,https://twitter.com/Guffin_Mac/status/1601712019660759040,Angela #Merkel admet dans une interview au journal @DIEZEIT que les accords de #Minsk étaient destinés non pas à être appliqués mais à donner le temps nécessaire à l'#Ukraine pour s'armer et s'organiser militairement. #Minsk #Minsk1 #Minsk2 #macron #otan #Donbass #Crimée #Russie https://t.co/4drUIf509G,1601712019660759040
95,2022-12-10 22:54:24+00:00,https://twitter.com/LjudmylaMelnyk/status/1601711959115993088,".@avalaina „And since this Nobel Peace Prize Ceremony takes place during the war, I will allow myself to reach out to people around the world and call for solidarity. You don’t have to be Ukrainians to support Ukraine. It is enough just to be humans.“#NobelPrize #Ukraine",1601711959115993088
96,2022-12-10 22:54:17+00:00,https://twitter.com/KKexplore/status/1601711931156762624,"@mod_russia on tg.☑️🇷🇺
The path of Ukrainian soldier from forced mobilisation to captivity.

Mr.Aleksandr Pasechnik tells it as it is 👇🏻

It seems that the lack of information/lies for the #Ukraine #soldiers is the Army's psychological way to 'motivate' them not to surrender.🤔😐 https://t.co/NBSqJlV7Cv",1601711931156762624
97,2022-12-10 22:54:16+00:00,https://twitter.com/IgorFedorovsky/status/1601711929399336960,"Assessed Control of Terrain
Around Donetsk as of 10 10 22 - 10 11 22 - 10 12 22
(ISW)
#Ukraine, #Donetsk, #ISW https://t.co/CVrNIUUiUz",1601711929399336960
98,2022-12-10 22:54:11+00:00,https://twitter.com/LarsLudwig14/status/1601711904573263872,"@Sytheruk ""amazing supper hero’s""? These are just soldiers, humans, they will live or die by weapons tearing them apart. Whether they will ""win"" &amp; Russia be ""defeated"" appears to be rather uncertain. I guess by now most soldiers in #Ukraine were drafted &amp; not interested in becoming heros.",1601711904573263872
99,2022-12-10 22:54:04+00:00,https://twitter.com/Owl36350444/status/1601711878757306368,"Daily shelling by ukrainian nazis
#Donetsk #Ukraine #Ucraina #civili #civilians #war #Guerra https://t.co/NUhUvGGTU9",1601711878757306368
100,2022-12-10 22:53:54+00:00,https://twitter.com/mrgryff/status/1601711836906541057,"@RussianEmbassy Very beautiful, this would be good to gift to #Ukraine as part of your #repatriations",1601711836906541057
101,2022-12-10 22:53:46+00:00,https://twitter.com/mswd52/status/1601711803121094656,"Horrible footage!! Ukrainian troops attack Russian army in Eastern Ukraine, fiercely
#Canada #Germany #America #Ukraine #Bakhmut https://t.co/dwH4vhOhbR",1601711803121094656
